Day,TM,PV,SP,OP,PB,IT,DT,Hyst,Bias
8/11/2010,11:59:51 AM,58.5,60,45,30,30,0,0,0
8/11/2010,11:59:52 AM,57.9,60,43,30,30,0,0,0
8/11/2010,11:59:53 AM,58.6,60,45,30,30,0,0,0
8/11/2010,11:59:54 AM,59.7,60,48,30,30,0,0,0
8/11/2010,11:59:55 AM,60.1,60,50,30,30,0,0,0
8/11/2010,11:59:56 AM,59.9,60,49,30,30,0,0,0
8/11/2010,11:59:57 AM,59.5,60,48,30,30,0,0,0
8/11/2010,11:59:58 AM,59.2,60,47,30,30,0,0,0
8/11/2010,11:59:59 AM,59,60,46,30,30,0,0,0
8/11/2010,12:00:00 PM,59.1,60,46,30,30,0,0,0
8/11/2010,12:00:01 PM,59.4,60,47,30,30,0,0,0
8/11/2010,12:00:02 PM,59.4,60,47,30,30,0,0,0
8/11/2010,12:00:03 PM,59.3,60,47,30,30,0,0,0
8/11/2010,12:00:04 PM,59.2,60,46,30,30,0,0,0
8/11/2010,12:00:05 PM,59.1,60,46,30,30,0,0,0
8/11/2010,12:00:06 PM,59.2,60,46,30,30,0,0,0
8/11/2010,12:00:07 PM,59,60,45,30,30,0,0,0
8/11/2010,12:00:08 PM,58.9,60,45,30,30,0,0,0
8/11/2010,12:00:09 PM,58.9,60,45,30,30,0,0,0
8/11/2010,12:00:10 PM,59.1,60,45,30,30,0,0,0
8/11/2010,12:00:11 PM,59.3,60,46,30,30,0,0,0
8/11/2010,12:00:12 PM,59.5,60,46,30,30,0,0,0
8/11/2010,12:00:13 PM,59.4,60,46,30,30,0,0,0
8/11/2010,12:00:14 PM,59.2,60,46,30,30,0,0,0
8/11/2010,12:00:15 PM,59.2,60,45,30,30,0,0,0
8/11/2010,12:00:16 PM,59.2,60,45,30,30,0,0,0
8/11/2010,12:00:17 PM,59.3,60,45,30,30,0,0,0
8/11/2010,12:00:18 PM,59.2,60,45,30,30,0,0,0
8/11/2010,12:00:19 PM,59.2,60,45,30,30,0,0,0
8/11/2010,12:00:20 PM,59.4,60,46,30,30,0,0,0
8/11/2010,12:00:21 PM,59.5,60,46,30,30,0,0,0
8/11/2010,12:00:22 PM,59.7,60,46,30,30,0,0,0
8/11/2010,12:00:23 PM,59.6,60,46,30,30,0,0,0
8/11/2010,12:00:24 PM,59.5,60,46,30,30,0,0,0
8/11/2010,12:00:25 PM,59.4,60,45,30,30,0,0,0
8/11/2010,12:00:26 PM,59.2,60,45,30,30,0,0,0
8/11/2010,12:00:27 PM,59.3,60,45,30,30,0,0,0
8/11/2010,12:00:28 PM,59.4,60,45,30,30,0,0,0
8/11/2010,12:00:29 PM,59.3,60,45,30,30,0,0,0
8/11/2010,12:00:30 PM,59.2,60,44,30,30,0,0,0
8/11/2010,12:00:31 PM,59.3,60,45,30,30,0,0,0
8/11/2010,12:00:32 PM,59.5,60,45,30,30,0,0,0
8/11/2010,12:00:33 PM,59.6,60,45,30,30,0,0,0
8/11/2010,12:00:34 PM,59.7,60,46,30,30,0,0,0
8/11/2010,12:00:35 PM,59.5,60,45,30,30,0,0,0
8/11/2010,12:00:36 PM,59.3,60,44,30,30,0,0,0
8/11/2010,12:00:37 PM,59.1,60,44,30,30,0,0,0
8/11/2010,12:00:38 PM,59.1,60,43,30,30,0,0,0
8/11/2010,12:00:39 PM,59.7,60,46,30,30,0,0,0
8/11/2010,12:00:40 PM,60.2,60,47,30,30,0,0,0
8/11/2010,12:00:41 PM,60.5,60,48,30,30,0,0,0
8/11/2010,12:00:42 PM,60.5,60,48,30,30,0,0,0
8/11/2010,12:00:43 PM,60.7,60,49,30,30,0,0,0
8/11/2010,12:00:44 PM,60.8,60,49,30,30,0,0,0
8/11/2010,12:00:45 PM,60.5,60,48,30,30,0,0,0
8/11/2010,12:00:46 PM,60.3,60,48,30,30,0,0,0
8/11/2010,12:00:47 PM,60.2,60,47,30,30,0,0,0
8/11/2010,12:00:48 PM,60,60,47,30,30,0,0,0
8/11/2010,12:00:49 PM,60,60,47,30,30,0,0,0
8/11/2010,12:00:50 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:00:51 PM,60.1,60,47,30,30,0,0,0
8/11/2010,12:00:52 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:00:53 PM,60,60,47,30,30,0,0,0
8/11/2010,12:00:54 PM,60.2,60,48,30,30,0,0,0
8/11/2010,12:00:55 PM,60.2,60,48,30,30,0,0,0
8/11/2010,12:00:56 PM,60.3,60,48,30,30,0,0,0
8/11/2010,12:00:57 PM,60.2,60,47,30,30,0,0,0
8/11/2010,12:00:58 PM,59.8,60,46,30,30,0,0,0
8/11/2010,12:00:59 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:01:00 PM,59.7,60,46,30,30,0,0,0
8/11/2010,12:01:01 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:01:02 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:01:03 PM,60,60,47,30,30,0,0,0
8/11/2010,12:01:04 PM,59.8,60,46,30,30,0,0,0
8/11/2010,12:01:05 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:01:06 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:01:07 PM,60,60,47,30,30,0,0,0
8/11/2010,12:01:08 PM,60.1,60,47,30,30,0,0,0
8/11/2010,12:01:09 PM,60.1,60,47,30,30,0,0,0
8/11/2010,12:01:10 PM,60,60,47,30,30,0,0,0
8/11/2010,12:01:11 PM,60,60,47,30,30,0,0,0
8/11/2010,12:01:12 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:01:13 PM,60,60,47,30,30,0,0,0
8/11/2010,12:01:14 PM,59.7,60,46,30,30,0,0,0
8/11/2010,12:01:15 PM,59.8,60,46,30,30,0,0,0
8/11/2010,12:01:16 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:01:17 PM,59.8,60,46,30,30,0,0,0
8/11/2010,12:01:18 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:01:19 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:01:20 PM,60,60,47,30,30,0,0,0
8/11/2010,12:01:21 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:01:22 PM,60,60,46,30,30,0,0,0
8/11/2010,12:01:23 PM,60.1,60,47,30,30,0,0,0
8/11/2010,12:01:24 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:01:25 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:01:26 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:01:27 PM,59.7,60,46,30,30,0,0,0
8/11/2010,12:01:28 PM,59.8,60,46,30,30,0,0,0
8/11/2010,12:01:29 PM,59.7,60,45,30,30,0,0,0
8/11/2010,12:01:30 PM,59.6,60,45,30,30,0,0,0
8/11/2010,12:01:31 PM,59.8,60,46,30,30,0,0,0
8/11/2010,12:01:32 PM,59.8,60,46,30,30,0,0,0
8/11/2010,12:01:33 PM,60,60,46,30,30,0,0,0
8/11/2010,12:01:34 PM,60,60,46,30,30,0,0,0
8/11/2010,12:01:35 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:01:36 PM,60,60,46,30,30,0,0,0
8/11/2010,12:01:37 PM,60.2,60,47,30,30,0,0,0
8/11/2010,12:01:38 PM,60.1,60,47,30,30,0,0,0
8/11/2010,12:01:39 PM,60,60,47,30,30,0,0,0
8/11/2010,12:01:40 PM,59.8,60,46,30,30,0,0,0
8/11/2010,12:01:41 PM,59.8,60,46,30,30,0,0,0
8/11/2010,12:01:42 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:01:43 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:01:44 PM,60,60,46,30,30,0,0,0
8/11/2010,12:01:45 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:01:46 PM,59.8,60,46,30,30,0,0,0
8/11/2010,12:01:47 PM,59.8,60,46,30,30,0,0,0
8/11/2010,12:01:48 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:01:49 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:01:50 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:01:51 PM,59.8,60,46,30,30,0,0,0
8/11/2010,12:01:52 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:01:53 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:01:54 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:01:55 PM,59.8,60,46,30,30,0,0,0
8/11/2010,12:01:56 PM,59.8,60,45,30,30,0,0,0
8/11/2010,12:01:57 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:01:58 PM,59.8,60,45,30,30,0,0,0
8/11/2010,12:01:59 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:02:00 PM,60,60,46,30,30,0,0,0
8/11/2010,12:02:01 PM,59.7,60,45,30,30,0,0,0
8/11/2010,12:02:02 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:02:03 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:02:04 PM,59.8,60,46,30,30,0,0,0
8/11/2010,12:02:05 PM,60,60,46,30,30,0,0,0
8/11/2010,12:02:06 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:02:07 PM,60,60,46,30,30,0,0,0
8/11/2010,12:02:08 PM,60,60,46,30,30,0,0,0
8/11/2010,12:02:09 PM,59.7,60,45,30,30,0,0,0
8/11/2010,12:02:10 PM,59.8,60,45,30,30,0,0,0
8/11/2010,12:02:11 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:02:12 PM,60,60,46,30,30,0,0,0
8/11/2010,12:02:13 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:02:14 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:02:15 PM,59.8,60,45,30,30,0,0,0
8/11/2010,12:02:16 PM,59.6,60,45,30,30,0,0,0
8/11/2010,12:02:17 PM,59.6,60,45,30,30,0,0,0
8/11/2010,12:02:18 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:02:19 PM,60,60,46,30,30,0,0,0
8/11/2010,12:02:20 PM,60,60,46,30,30,0,0,0
8/11/2010,12:02:21 PM,59.8,60,45,30,30,0,0,0
8/11/2010,12:02:22 PM,59.9,60,45,30,30,0,0,0
8/11/2010,12:02:23 PM,60,60,46,30,30,0,0,0
8/11/2010,12:02:24 PM,59.9,60,45,30,30,0,0,0
8/11/2010,12:02:25 PM,60,60,46,30,30,0,0,0
8/11/2010,12:02:26 PM,59.9,60,46,30,30,0,0,0
8/11/2010,12:02:27 PM,59.8,60,45,30,30,0,0,0
8/11/2010,12:02:28 PM,59.5,60,44,30,30,0,0,0
8/11/2010,12:02:29 PM,59.4,60,44,30,30,0,0,0
8/11/2010,12:02:30 PM,59.6,60,44,30,30,0,0,0
8/11/2010,12:02:31 PM,59.8,60,45,30,30,0,0,0
8/11/2010,12:02:32 PM,60,60,46,30,30,0,0,0
8/11/2010,12:02:33 PM,60.3,60,47,30,30,0,0,0
8/11/2010,12:02:34 PM,60.4,60,47,30,30,0,0,0
8/11/2010,12:02:35 PM,60.3,60,47,30,30,0,0,0
8/11/2010,12:02:36 PM,60.3,60,47,30,30,0,0,0
8/11/2010,12:02:37 PM,60.1,60,46,30,30,0,0,0
8/11/2010,12:02:38 PM,59.9,60,45,30,30,0,0,0
8/11/2010,12:02:39 PM,59.9,60,45,30,30,0,0,0
8/11/2010,12:02:40 PM,59.8,60,45,30,30,0,0,0
8/11/2010,12:02:41 PM,59.8,60,45,30,30,0,0,0
8/11/2010,12:02:42 PM,59.8,60,45,30,30,0,0,0
8/11/2010,12:02:43 PM,59.9,60,45,30,30,0,0,0
8/11/2010,12:02:44 PM,60,60,46,30,30,0,0,0
8/11/2010,12:02:45 PM,60,60,46,30,30,0,0,0
8/11/2010,12:02:46 PM,59.9,60,45,30,30,0,0,0
8/11/2010,12:02:47 PM,60,60,46,30,30,0,0,0
8/11/2010,12:02:48 PM,59.9,60,45,30,30,0,0,0
8/11/2010,12:02:49 PM,60,60,46,30,30,0,0,0
8/11/2010,12:02:50 PM,60,60,46,30,30,0,0,0
8/11/2010,12:02:51 PM,60.1,60,46,30,30,0,0,0
8/11/2010,12:02:52 PM,60.3,60,46,30,30,0,0,0
8/11/2010,12:02:53 PM,60.2,60,46,30,30,0,0,0
8/11/2010,12:02:54 PM,60.3,60,47,30,30,0,0,0
8/11/2010,12:02:55 PM,60.2,60,46,30,30,0,0,0
8/11/2010,12:02:56 PM,60.3,60,47,30,30,0,0,0
8/11/2010,12:02:57 PM,60.2,60,46,30,30,0,0,0
8/11/2010,12:02:58 PM,60.1,60,46,30,30,0,0,0
8/11/2010,12:02:59 PM,60.2,60,46,30,30,0,0,0
8/11/2010,12:03:00 PM,60.3,60,47,30,30,0,0,0
8/11/2010,12:03:01 PM,60.2,60,47,30,30,0,0,0
